date_key,calendar_date,fiscal_variant,fiscal_variant_desc,calendar_yr,calendar_yr_desc,calendar_yr_and_half_yr,calendar_yr_and_half_yr_desc,calendar_yr_and_qtr,calendar_yr_and_qtr_desc,calendar_yr_and_mo,calendar_yr_and_mo_desc,calendar_yr_and_wk,calendar_yr_and_wk_desc,fiscal_yr,fiscal_yr_desc,fiscal_yr_and_half_yr,fiscal_yr_and_half_yr_desc,fiscal_yr_and_per,fiscal_yr_and_per_desc,fiscal_yr_and_qtr,fiscal_yr_and_qtr_desc,fiscal_yr_and_wk,fiscal_yr_and_wk_desc,fiscal_wk_and_per,fiscal_wk_and_per_desc,fiscal_wk_and_qtr,fiscal_wk_and_qtr_desc,day_name,fiscal_currnt_qtd,fiscal_currnt_yr_to_dt_flg,fiscal_yr_and_per_long_desc,fiscal_yr_key,fiscal_yr_and_qtr_key,fiscal_yr_and_per_key,fiscal_yr_and_wk_key,fiscal_yr_flag,fiscal_yr_and_qtr_flag,fiscal_yr_and_per_flag,fiscal_yr_and_wk_flag,fiscal_wk_in_qtr,fiscal_wk_in_yr,fiscal_per_name,fiscal_per_name_and_qtr,fiscal_per_id,fiscal_per_id_and_qtr,fiscal_qtr_id,fiscal_qtr_name,fiscal_wk_in_per,fiscal_weeks_in_per,fiscal_weeks_in_qtr,fiscal_weeks_in_yr,fiscal_days_in_per,fiscal_days_in_qtr,fiscal_days_in_yr,fiscal_day_in_wk,fiscal_day_in_per,fiscal_day_in_qtr,fiscal_day_in_yr,fiscal_qtr_qtd_flag,fiscal_yr_ytd_flag,fiscal_qtr_qtcw_flag,fiscal_yr_ytcw_flag,fiscal_per_ptd_flag,fiscal_per_ptcw_flag,fiscal_wk_ending_date,fiscal_prv_yr_flag,fiscal_prv2_yr_flag,fiscal_prv3_yr_flag,fiscal_prv4_yr_flag,fiscal_prv5_yr_flag,fiscal_prv6_yr_flag,fiscal_prv_wk_flag,fiscal_prv2_wk_flag,fiscal_prv3_wk_flag,fiscal_prv4_wk_flag,fiscal_prv5_wk_flag,fiscal_prv6_wk_flag,fiscal_yr_ytp_flag,fiscal_yr_ytq_flag,fiscal_yr_ytfw_flag,fiscal_qtr_qtp_flag,fiscal_qtr_qtfw_flag,fiscal_per_ptfw_flag,fiscal_per_in_qtr,date_yyyymmdd,date_date,fiscal_nxt_qtd,fiscal_nxt_yr_flag,prv_qtr_flag,prv_yr_currnt_qtd_flag,fiscal_yr_and_per_yyyyppp,prv_qtd2_flag,prv_qtd3_flag,fiscal_nxt2_qtd,fiscal_nxt3_qtd,prv_qtd1_flag,fiscal_nxt1_qtd,fiscal_curr_prv5_yr_qtr_flag,fiscal_curr_prv3_yr_qtr_flag,fiscal_curr_prv7_yr_qtr_flag,fiscal_prv_curr_yr_to_dt_flag,fiscal_currnt_ptd,day_bucket,fiscal_wk_bucket,fiscal_per_bucket,fiscal_qtr_bucket,fiscal_yr_bucket,row_insertion_dttm
20230717,2023-07-17 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2023,2023,20232,2023H2,20233,2023Q3,202307,2023-JUL,202329,2023-29,2023,2023,20232,2023H2,202308,2023-08,20233,2023-Q3,202333,2023-33,202303,2023-03,202307,2023-07,MONDAY,N,N,2023-JUL,20231201,20230901,20230728,20230721,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,17.0000000,45.0000000,227.0000000,N,N,N,N,N,N,2023-07-21 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20230717,2023-07-17,N,N,N,N,2023008,N,N,N,N,N,N,N,N,N,N,N,1950,279,64,21,5,16:33:58
20230718,2023-07-18 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2023,2023,20232,2023H2,20233,2023Q3,202307,2023-JUL,202329,2023-29,2023,2023,20232,2023H2,202308,2023-08,20233,2023-Q3,202333,2023-33,202303,2023-03,202307,2023-07,TUESDAY,N,N,2023-JUL,20231201,20230901,20230728,20230721,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,18.0000000,46.0000000,228.0000000,N,N,N,N,N,N,2023-07-21 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20230718,2023-07-18,N,N,N,N,2023008,N,N,N,N,N,N,N,N,N,N,N,1951,279,64,21,5,16:33:58
20230719,2023-07-19 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2023,2023,20232,2023H2,20233,2023Q3,202307,2023-JUL,202329,2023-29,2023,2023,20232,2023H2,202308,2023-08,20233,2023-Q3,202333,2023-33,202303,2023-03,202307,2023-07,WEDNESDAY,N,N,2023-JUL,20231201,20230901,20230728,20230721,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,19.0000000,47.0000000,229.0000000,N,N,N,N,N,N,2023-07-21 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20230719,2023-07-19,N,N,N,N,2023008,N,N,N,N,N,N,N,N,N,N,N,1952,279,64,21,5,16:33:58
20230720,2023-07-20 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2023,2023,20232,2023H2,20233,2023Q3,202307,2023-JUL,202329,2023-29,2023,2023,20232,2023H2,202308,2023-08,20233,2023-Q3,202333,2023-33,202303,2023-03,202307,2023-07,THURSDAY,N,N,2023-JUL,20231201,20230901,20230728,20230721,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,20.0000000,48.0000000,230.0000000,N,N,N,N,N,N,2023-07-21 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20230720,2023-07-20,N,N,N,N,2023008,N,N,N,N,N,N,N,N,N,N,N,1953,279,64,21,5,16:33:58
20240706,2024-07-06 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202427,2024-27,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202432,2024-32,202402,2024-02,202406,2024-06,SATURDAY,N,N,2024-JUL,20241129,20240830,20240726,20240712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,8.0000000,36.0000000,218.0000000,N,N,N,N,Y,Y,2024-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20240706,2024-07-06,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2305,330,76,25,6,16:33:58
20240707,2024-07-07 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202427,2024-27,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202432,2024-32,202402,2024-02,202406,2024-06,SUNDAY,N,N,2024-JUL,20241129,20240830,20240726,20240712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,9.0000000,37.0000000,219.0000000,N,N,N,N,Y,Y,2024-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20240707,2024-07-07,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2306,330,76,25,6,16:33:58
20240708,2024-07-08 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202428,2024-28,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202432,2024-32,202402,2024-02,202406,2024-06,MONDAY,N,N,2024-JUL,20241129,20240830,20240726,20240712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,10.0000000,38.0000000,220.0000000,N,N,N,N,Y,Y,2024-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20240708,2024-07-08,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2307,330,76,25,6,16:33:58
20240709,2024-07-09 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202428,2024-28,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202432,2024-32,202402,2024-02,202406,2024-06,TUESDAY,N,N,2024-JUL,20241129,20240830,20240726,20240712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,11.0000000,39.0000000,221.0000000,N,N,N,N,Y,Y,2024-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20240709,2024-07-09,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2308,330,76,25,6,16:33:58
20240710,2024-07-10 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202428,2024-28,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202432,2024-32,202402,2024-02,202406,2024-06,WEDNESDAY,N,N,2024-JUL,20241129,20240830,20240726,20240712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,12.0000000,40.0000000,222.0000000,N,N,N,N,Y,Y,2024-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20240710,2024-07-10,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2309,330,76,25,6,16:33:58
20240711,2024-07-11 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202428,2024-28,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202432,2024-32,202402,2024-02,202406,2024-06,THURSDAY,N,N,2024-JUL,20241129,20240830,20240726,20240712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,13.0000000,41.0000000,223.0000000,N,N,N,N,Y,Y,2024-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20240711,2024-07-11,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2310,330,76,25,6,16:33:58
20240723,2024-07-23 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202430,2024-30,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202434,2024-34,202404,2024-04,202408,2024-08,TUESDAY,N,N,2024-JUL,20241129,20240830,20240726,20240726,N,N,N,N,08,34,JUL,JUL-Q3,08,08-Q3,3,Q3,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,25.0000000,53.0000000,235.0000000,N,N,N,N,N,N,2024-07-26 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240723,2024-07-23,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2322,332,76,25,6,16:33:58
20240724,2024-07-24 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202430,2024-30,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202434,2024-34,202404,2024-04,202408,2024-08,WEDNESDAY,N,N,2024-JUL,20241129,20240830,20240726,20240726,N,N,N,N,08,34,JUL,JUL-Q3,08,08-Q3,3,Q3,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,26.0000000,54.0000000,236.0000000,N,N,N,N,N,N,2024-07-26 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240724,2024-07-24,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2323,332,76,25,6,16:33:58
20240725,2024-07-25 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202430,2024-30,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202434,2024-34,202404,2024-04,202408,2024-08,THURSDAY,N,N,2024-JUL,20241129,20240830,20240726,20240726,N,N,N,N,08,34,JUL,JUL-Q3,08,08-Q3,3,Q3,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,27.0000000,55.0000000,237.0000000,N,N,N,N,N,N,2024-07-26 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240725,2024-07-25,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2324,332,76,25,6,16:33:58
20240720,2024-07-20 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202429,2024-29,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202434,2024-34,202404,2024-04,202408,2024-08,SATURDAY,N,N,2024-JUL,20241129,20240830,20240726,20240726,N,N,N,N,08,34,JUL,JUL-Q3,08,08-Q3,3,Q3,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,22.0000000,50.0000000,232.0000000,N,N,N,N,N,N,2024-07-26 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240720,2024-07-20,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2319,332,76,25,6,16:33:58
20240721,2024-07-21 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202429,2024-29,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202434,2024-34,202404,2024-04,202408,2024-08,SUNDAY,N,N,2024-JUL,20241129,20240830,20240726,20240726,N,N,N,N,08,34,JUL,JUL-Q3,08,08-Q3,3,Q3,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,23.0000000,51.0000000,233.0000000,N,N,N,N,N,N,2024-07-26 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240721,2024-07-21,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2320,332,76,25,6,16:33:58
20240722,2024-07-22 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202430,2024-30,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202434,2024-34,202404,2024-04,202408,2024-08,MONDAY,N,N,2024-JUL,20241129,20240830,20240726,20240726,N,N,N,N,08,34,JUL,JUL-Q3,08,08-Q3,3,Q3,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,24.0000000,52.0000000,234.0000000,N,N,N,N,N,N,2024-07-26 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240722,2024-07-22,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2321,332,76,25,6,16:33:58
20240713,2024-07-13 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202428,2024-28,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202433,2024-33,202403,2024-03,202407,2024-07,SATURDAY,N,N,2024-JUL,20241129,20240830,20240726,20240719,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,15.0000000,43.0000000,225.0000000,N,N,N,N,N,N,2024-07-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240713,2024-07-13,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2312,331,76,25,6,16:33:58
20240714,2024-07-14 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202428,2024-28,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202433,2024-33,202403,2024-03,202407,2024-07,SUNDAY,N,N,2024-JUL,20241129,20240830,20240726,20240719,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,16.0000000,44.0000000,226.0000000,N,N,N,N,N,N,2024-07-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240714,2024-07-14,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2313,331,76,25,6,16:33:58
20240715,2024-07-15 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202429,2024-29,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202433,2024-33,202403,2024-03,202407,2024-07,MONDAY,N,N,2024-JUL,20241129,20240830,20240726,20240719,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,17.0000000,45.0000000,227.0000000,N,N,N,N,N,N,2024-07-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240715,2024-07-15,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2314,331,76,25,6,16:33:58
20240716,2024-07-16 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202429,2024-29,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202433,2024-33,202403,2024-03,202407,2024-07,TUESDAY,N,N,2024-JUL,20241129,20240830,20240726,20240719,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,18.0000000,46.0000000,228.0000000,N,N,N,N,N,N,2024-07-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240716,2024-07-16,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2315,331,76,25,6,16:33:58
20240717,2024-07-17 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202429,2024-29,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202433,2024-33,202403,2024-03,202407,2024-07,WEDNESDAY,N,N,2024-JUL,20241129,20240830,20240726,20240719,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,19.0000000,47.0000000,229.0000000,N,N,N,N,N,N,2024-07-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240717,2024-07-17,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2316,331,76,25,6,16:33:58
20240718,2024-07-18 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2024,2024,20242,2024H2,20243,2024Q3,202407,2024-JUL,202429,2024-29,2024,2024,20242,2024H2,202408,2024-08,20243,2024-Q3,202433,2024-33,202403,2024-03,202407,2024-07,THURSDAY,N,N,2024-JUL,20241129,20240830,20240726,20240719,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,20.0000000,48.0000000,230.0000000,N,N,N,N,N,N,2024-07-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20240718,2024-07-18,N,N,N,N,2024008,N,N,N,N,N,N,N,N,N,N,N,2317,331,76,25,6,16:33:58
19960706,1996-07-06 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1996,1996,19962,1996H2,19963,1996Q3,199607,1996-JUL,199627,1996-27,1996,1996,19962,1996H2,199608,1996-08,19963,1996-Q3,199632,1996-32,199602,1996-02,199606,1996-06,SATURDAY,N,N,1996-JUL,19961129,19960830,19960726,19960712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,8.0000000,36.0000000,218.0000000,N,N,N,N,Y,Y,1996-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,19960706,1996-07-06,N,N,N,N,1996008,N,N,N,N,N,N,N,N,N,N,N,-7922,-1131,-260,-87,-22,16:33:58
19960707,1996-07-07 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1996,1996,19962,1996H2,19963,1996Q3,199607,1996-JUL,199627,1996-27,1996,1996,19962,1996H2,199608,1996-08,19963,1996-Q3,199632,1996-32,199602,1996-02,199606,1996-06,SUNDAY,N,N,1996-JUL,19961129,19960830,19960726,19960712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,9.0000000,37.0000000,219.0000000,N,N,N,N,Y,Y,1996-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,19960707,1996-07-07,N,N,N,N,1996008,N,N,N,N,N,N,N,N,N,N,N,-7921,-1131,-260,-87,-22,16:33:58
19960708,1996-07-08 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1996,1996,19962,1996H2,19963,1996Q3,199607,1996-JUL,199628,1996-28,1996,1996,19962,1996H2,199608,1996-08,19963,1996-Q3,199632,1996-32,199602,1996-02,199606,1996-06,MONDAY,N,N,1996-JUL,19961129,19960830,19960726,19960712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,10.0000000,38.0000000,220.0000000,N,N,N,N,Y,Y,1996-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,19960708,1996-07-08,N,N,N,N,1996008,N,N,N,N,N,N,N,N,N,N,N,-7920,-1131,-260,-87,-22,16:33:58
19960709,1996-07-09 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1996,1996,19962,1996H2,19963,1996Q3,199607,1996-JUL,199628,1996-28,1996,1996,19962,1996H2,199608,1996-08,19963,1996-Q3,199632,1996-32,199602,1996-02,199606,1996-06,TUESDAY,N,N,1996-JUL,19961129,19960830,19960726,19960712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,11.0000000,39.0000000,221.0000000,N,N,N,N,Y,Y,1996-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,19960709,1996-07-09,N,N,N,N,1996008,N,N,N,N,N,N,N,N,N,N,N,-7919,-1131,-260,-87,-22,16:33:58
19960710,1996-07-10 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1996,1996,19962,1996H2,19963,1996Q3,199607,1996-JUL,199628,1996-28,1996,1996,19962,1996H2,199608,1996-08,19963,1996-Q3,199632,1996-32,199602,1996-02,199606,1996-06,WEDNESDAY,N,N,1996-JUL,19961129,19960830,19960726,19960712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,12.0000000,40.0000000,222.0000000,N,N,N,N,Y,Y,1996-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,19960710,1996-07-10,N,N,N,N,1996008,N,N,N,N,N,N,N,N,N,N,N,-7918,-1131,-260,-87,-22,16:33:58
19960711,1996-07-11 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1996,1996,19962,1996H2,19963,1996Q3,199607,1996-JUL,199628,1996-28,1996,1996,19962,1996H2,199608,1996-08,19963,1996-Q3,199632,1996-32,199602,1996-02,199606,1996-06,THURSDAY,N,N,1996-JUL,19961129,19960830,19960726,19960712,N,N,N,N,06,32,JUL,JUL-Q3,08,08-Q3,3,Q3,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,13.0000000,41.0000000,223.0000000,N,N,N,N,Y,Y,1996-07-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,19960711,1996-07-11,N,N,N,N,1996008,N,N,N,N,N,N,N,N,N,N,N,-7917,-1131,-260,-87,-22,16:33:58
19960713,1996-07-13 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1996,1996,19962,1996H2,19963,1996Q3,199607,1996-JUL,199628,1996-28,1996,1996,19962,1996H2,199608,1996-08,19963,1996-Q3,199633,1996-33,199603,1996-03,199607,1996-07,SATURDAY,N,N,1996-JUL,19961129,19960830,19960726,19960719,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,15.0000000,43.0000000,225.0000000,N,N,N,N,N,N,1996-07-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,19960713,1996-07-13,N,N,N,N,1996008,N,N,N,N,N,N,N,N,N,N,N,-7915,-1130,-260,-87,-22,16:33:58
19960714,1996-07-14 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1996,1996,19962,1996H2,19963,1996Q3,199607,1996-JUL,199628,1996-28,1996,1996,19962,1996H2,199608,1996-08,19963,1996-Q3,199633,1996-33,199603,1996-03,199607,1996-07,SUNDAY,N,N,1996-JUL,19961129,19960830,19960726,19960719,N,N,N,N,07,33,JUL,JUL-Q3,08,08-Q3,3,Q3,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,16.0000000,44.0000000,226.0000000,N,N,N,N,N,N,1996-07-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,19960714,1996-07-14,N,N,N,N,1996008,N,N,N,N,N,N,N,N,N,N,N,-7914,-1130,-260,-87,-22,16:33:58
